prob_id,cue1,cue2,cue3,solution,correct,responses,timings
18,WAGON,BREAK,RADIO,STATION,False,"FOOD,BAND,OLD,TRAIN,CAR,AWAY,BROKEN,LAW,DAY,BROKE,MAKE,UP,CLUMSY","[0.108, 0.215, 0.36, 0.494, 0.626, 0.754, 0.885, 0.987, 1.119, 1.219, 1.303, 1.446, 1.596, 1.752, 1.895, 2.041, 2.1670000000000003, 2.2840000000000003, 2.418, 2.551, 2.677, 2.7920000000000003, 2.938, 3.035, 3.14, 3.233, 3.363, 3.483, 3.604, 3.754, 3.884, 4.009, 4.13, 4.255, 4.385, 4.507, 4.6000000000000005, 4.714, 4.82, 4.94, 5.066, 5.182, 5.311, 5.43, 5.546, 5.666, 5.784, 6.13, 6.231, 6.331, 6.636, 6.8500000000000005, 6.957, 7.0520000000000005, 7.319, 7.442, 7.639, 7.739, 7.846, 7.953, 8.182, 8.287, 8.392, 8.492, 8.606, 8.921, 9.040000000000001, 9.154, 9.259, 9.369, 9.472, 9.583, 9.816]"
11,STRIKE,SAME,TENNIS,MATCH,True,"GOOD,CHANGE,EVEN,REGULAR,STANDARD,ORDINARY,MATCH","[0.108, 0.228, 0.35100000000000003, 0.47800000000000004, 0.601, 0.739, 0.871, 0.975, 1.075, 1.182, 1.284, 1.415, 1.534, 1.679, 1.813, 1.949, 2.078, 2.207, 2.332, 2.462, 2.584, 2.697, 2.799, 2.924, 3.0380000000000003, 3.134, 3.233, 3.333, 3.457, 3.58, 3.692, 3.821, 3.923, 4.0280000000000005, 4.1290000000000004, 4.221, 4.377, 4.506, 4.647, 4.7780000000000005, 5.037, 5.1450000000000005, 5.244, 5.452, 5.569, 6.015000000000001, 6.114, 6.216, 6.314, 6.549, 7.16, 7.6370000000000005, 7.739, 7.848, 7.958, 8.543000000000001, 8.768, 8.874, 9.001, 9.254, 9.626, 9.739, 9.979000000000001]"
12,PINE,CRAB,SAUCE,APPLE,False,_,"[0.108, 0.223, 0.34500000000000003, 0.47100000000000003, 0.602, 0.712, 0.8290000000000001, 0.932, 1.035, 1.131, 1.247, 1.362, 1.474, 1.589, 1.696, 1.815, 1.9180000000000001, 2.02, 2.141, 2.259, 2.388, 2.493, 2.601, 2.707, 2.821, 2.9410000000000003, 3.039, 3.141, 3.2560000000000002, 3.359, 3.472, 3.583, 3.689, 3.789, 3.892, 3.999, 4.118, 4.231, 4.36, 4.47, 4.587, 4.699, 4.805, 4.906, 5.018, 5.132, 5.249, 5.367, 5.474, 5.575, 5.682, 5.791, 5.886, 5.994, 6.096, 6.207, 6.319, 6.426, 6.532, 6.625, 6.7330000000000005, 6.838, 6.944, 7.0520000000000005, 7.159, 7.26, 7.365, 7.819, 7.931, 8.035, 8.135, 8.252, 8.48, 8.587, 8.709, 8.811, 8.929, 9.036, 9.258000000000001, 9.595, 9.708, 9.82, 9.923]"
25,DUE,LIFE,TENSE,PAST,False,"GOOD,ANXIOUS,HARD,RELAXED,GAME,LIVING,GREEK,TIME,EXPERIENCE,PURPOSE,CAUSE,PROBLEM,FAMILY,GROW,ROOT,EXISTENCE,HERE,CLASS","[0.108, 0.223, 0.335, 0.454, 0.5740000000000001, 0.6890000000000001, 0.811, 0.922, 1.028, 1.1260000000000001, 1.237, 1.367, 1.508, 1.624, 1.7510000000000001, 1.871, 1.998, 2.119, 2.257, 2.371, 2.48, 2.585, 2.722, 2.845, 2.976, 3.112, 3.238, 3.38, 3.503, 3.607, 3.71, 3.797, 3.919, 4.055, 4.1850000000000005, 4.311, 4.442, 4.569, 4.691, 4.816, 4.916, 5.006, 5.126, 5.252, 5.494, 5.62, 5.7490000000000006, 5.847, 5.944, 6.041, 6.173, 6.297, 6.454, 6.572, 6.6850000000000005, 6.814, 6.938, 7.048, 7.167, 7.28, 7.979, 8.347, 8.459, 8.677, 8.801, 8.93, 9.051, 9.167, 9.544, 9.912]"
15,WATER,TOBACCO,STOVE,PIPE,False,"FIRE,WOOD,TOP,WORK,CREEK","[0.106, 0.193, 0.33, 0.47500000000000003, 0.6, 0.747, 0.856, 0.972, 1.082, 1.179, 1.307, 1.413, 1.516, 1.627, 1.734, 1.837, 1.957, 2.072, 2.187, 2.299, 2.404, 2.5180000000000002, 2.629, 2.742, 2.861, 2.971, 3.081, 3.1870000000000003, 3.29, 3.4010000000000002, 3.505, 3.637, 3.739, 3.846, 3.951, 4.189, 4.555, 4.658, 4.765, 4.98, 5.087, 5.2, 5.3020000000000005, 5.41, 5.513, 5.6240000000000006, 5.743, 5.846, 5.955, 6.061, 6.175, 6.4030000000000005, 6.773000000000001, 6.886, 6.993, 7.106, 7.204, 7.303, 7.531000000000001, 7.6450000000000005, 7.748, 7.859, 7.961, 8.063, 8.17, 8.278, 8.399000000000001, 8.499, 8.611, 8.726, 8.958, 9.07, 9.3, 9.408, 9.619, 9.73, 9.83, 9.951]"
22,DUST,CEREAL,FISH,BOWL,False,"OLD,LOVE,FOOD,FAT,SMALL,SHORT,FRIED,WET","[0.106, 0.244, 0.371, 0.486, 0.629, 0.759, 0.884, 0.979, 1.085, 1.188, 1.312, 1.444, 1.577, 1.707, 1.822, 1.943, 2.0460000000000003, 2.15, 2.245, 2.367, 2.489, 2.595, 2.706, 2.809, 2.924, 3.033, 3.154, 3.2640000000000002, 3.366, 3.471, 3.568, 3.681, 3.8000000000000003, 3.916, 4.0200000000000005, 4.133, 4.233, 4.439, 4.9110000000000005, 5.011, 5.119, 5.227, 5.343, 5.449, 5.682, 5.864, 5.9750000000000005, 6.19, 6.299, 6.53, 6.640000000000001, 6.758, 6.988, 7.094, 7.203, 7.3180000000000005, 8.003, 8.33, 8.438, 8.537, 8.869, 8.981, 9.086, 9.199, 9.301, 9.407, 9.513, 9.846]"
12,PINE,CRAB,SAUCE,APPLE,True,"SEA,OUT,APPLE","[0.109, 0.227, 0.338, 0.426, 0.548, 0.666, 0.795, 0.9390000000000001, 1.064, 1.193, 1.325, 1.462, 1.583, 1.705, 1.821, 1.94, 2.059, 2.172, 2.2920000000000003, 2.392, 2.498, 2.59, 2.695, 2.798, 2.902, 3.0180000000000002, 3.119, 3.229, 3.33, 3.431, 3.5340000000000003, 3.658, 3.769, 3.875, 3.986, 4.09, 4.202, 4.311, 4.452, 4.591, 4.845, 4.9910000000000005, 5.117, 5.394, 5.505, 5.618, 5.735, 5.838, 5.956, 6.063, 6.178, 6.293, 6.3950000000000005, 6.497, 6.62, 6.734, 6.875, 6.997, 7.121, 7.2410000000000005, 7.346, 7.465, 7.567, 7.66, 7.771, 7.881, 7.985, 8.086, 9.528, 9.635, 9.85, 9.946]"
4,CHEST,CAR,STORE,TOY,False,"FOOD,STANDARD,START,MECHANICAL,MOTION,THING,CLEAR,LOCK,MAN,MUSCLE,SERVICE","[0.105, 0.225, 0.385, 0.547, 0.6970000000000001, 0.863, 0.971, 1.069, 1.176, 1.319, 1.469, 1.604, 1.747, 1.899, 2.053, 2.193, 2.341, 2.485, 2.6310000000000002, 2.7720000000000002, 2.8930000000000002, 2.991, 3.089, 3.23, 3.371, 3.5180000000000002, 3.634, 3.7800000000000002, 3.906, 4.021, 4.125, 4.413, 4.558, 4.699, 4.857, 4.996, 5.13, 5.279, 5.41, 5.7090000000000005, 5.821, 6.214, 6.335, 6.632000000000001, 6.734, 7.2540000000000004, 7.4110000000000005, 7.551, 7.687, 7.812, 7.944, 8.078, 8.215, 8.343, 8.653, 8.75, 9.031, 9.624, 9.756]"
19,CHOCOLATE,FORTUNE,TIN,COOKIE,True,"MONEY,WHEEL,COOKIE","[0.109, 0.222, 0.371, 0.496, 0.614, 0.746, 0.872, 0.971, 1.079, 1.179, 1.287, 1.3840000000000001, 1.498, 1.609, 1.717, 1.827, 1.941, 2.063, 2.161, 2.271, 2.378, 2.486, 2.598, 2.71, 2.839, 2.9290000000000003, 3.04, 3.141, 3.261, 3.368, 3.529, 3.623, 3.729, 3.842, 3.946, 4.049, 4.168, 4.371, 4.4750000000000005, 4.588, 4.708, 4.812, 4.924, 5.038, 5.155, 5.269, 5.382, 5.487, 5.5920000000000005, 5.941, 6.046, 6.152, 6.257000000000001, 6.363, 6.473, 6.574, 6.673, 6.782, 6.897, 7.242, 7.348, 7.448, 7.555, 7.668, 7.889, 7.995, 8.099, 8.541, 8.641, 8.881, 8.995000000000001, 9.101, 9.215, 9.318, 9.418000000000001, 9.524000000000001, 9.632, 9.745000000000001, 9.845, 9.948]"
16,LIFT,CARD,MASK,FACE,False,"CHARGE,PLASTIC,LOOSE,HIGH,SHOP,HANDLE,HAND,PROBLEM,BIG","[0.107, 0.20800000000000002, 0.333, 0.47800000000000004, 0.623, 0.755, 0.876, 0.973, 1.078, 1.178, 1.301, 1.432, 1.566, 1.681, 1.812, 1.931, 2.061, 2.186, 2.283, 2.391, 2.477, 2.63, 2.759, 2.882, 3.0100000000000002, 3.13, 3.255, 3.378, 3.5060000000000002, 3.6310000000000002, 3.727, 3.823, 3.9610000000000003, 4.077, 4.206, 4.33, 4.4510000000000005, 4.566, 4.68, 4.792, 4.898, 5.142, 5.252, 5.716, 5.816, 5.912, 6.0360000000000005, 6.156, 6.2860000000000005, 6.396, 6.534, 6.638, 6.964, 7.073, 7.176, 7.532, 7.63, 7.767, 7.987, 8.104000000000001, 8.205, 8.448, 8.569, 8.663, 8.762, 8.883000000000001, 8.987, 9.094, 9.199, 9.424, 9.76, 9.869, 9.977]"
21,SAFETY,CUSHION,POINT,PIN,False,"BAD,END,PRESSURE,PAPER,PADDING,SEAT,CHAIR,WOOD,COMFORT,SECURITY,WELFARE,DRIVE","[0.107, 0.20400000000000001, 0.336, 0.47800000000000004, 0.666, 0.793, 0.9390000000000001, 1.046, 1.151, 1.286, 1.429, 1.56, 1.691, 1.822, 1.96, 2.062, 2.178, 2.281, 2.3770000000000002, 2.5140000000000002, 2.6510000000000002, 2.7640000000000002, 2.9, 3.041, 3.172, 3.301, 3.435, 3.5660000000000003, 3.674, 3.779, 3.871, 3.995, 4.12, 4.241, 4.355, 4.472, 4.587, 4.7010000000000005, 4.811, 4.905, 5.147, 5.301, 5.449, 5.5920000000000005, 5.712, 5.811, 6.4110000000000005, 6.642, 6.76, 6.873, 7.078, 7.189, 7.277, 7.891, 8.026, 8.155, 8.288, 8.42, 8.52, 8.644, 9.023, 9.157, 9.288, 9.433, 9.564, 9.862]"
2,WIDOW,BITE,MONKEY,SPIDER,True,"SEE,MAN,SPIDER","[0.107, 0.275, 0.401, 0.528, 0.658, 0.788, 0.912, 1.018, 1.131, 1.228, 1.349, 1.499, 1.6300000000000001, 1.7650000000000001, 1.901, 2.0140000000000002, 2.1550000000000002, 2.282, 2.3970000000000002, 2.512, 2.618, 2.721, 2.83, 2.961, 3.072, 3.1790000000000003, 3.302, 3.418, 3.5300000000000002, 3.637, 3.743, 3.854, 3.9530000000000003, 4.075, 4.2860000000000005, 4.4, 4.507, 4.606, 4.7, 4.809, 4.917, 5.022, 5.251, 5.373, 5.495, 5.605, 6.014, 6.127, 6.231, 7.305, 7.412, 7.634, 7.9, 8.001, 8.105, 8.201, 8.597, 8.718, 8.83, 9.181000000000001, 9.297, 9.401, 9.5, 9.726, 9.951]"
7,BUMP,EGG,STEP,GOOSE,False,"FRESH,TEST,WHITE,SPEED,CAR","[0.109, 0.201, 0.328, 0.454, 0.593, 0.724, 0.842, 0.9490000000000001, 1.058, 1.172, 1.2690000000000001, 1.399, 1.518, 1.647, 1.782, 1.9180000000000001, 2.057, 2.183, 2.306, 2.442, 2.553, 2.668, 2.7720000000000002, 2.892, 3.0, 3.13, 3.2800000000000002, 3.4370000000000003, 3.555, 3.69, 3.8240000000000003, 3.954, 4.0440000000000005, 4.1450000000000005, 4.3790000000000004, 4.849, 4.962, 5.198, 5.526, 5.6370000000000005, 5.745, 5.848, 6.53, 6.63, 6.737, 6.846, 6.946, 7.179, 7.534, 8.136000000000001, 8.244, 8.353, 8.456, 8.559000000000001, 8.664, 8.766, 8.874, 9.342, 9.453, 9.568, 9.678, 9.790000000000001, 9.901]"
12,PINE,CRAB,SAUCE,APPLE,False,"RED,BOAT,BROWN,BAD","[0.109, 0.244, 0.366, 0.487, 0.604, 0.711, 0.834, 0.9510000000000001, 1.068, 1.161, 1.286, 1.385, 1.498, 1.616, 1.73, 1.821, 1.934, 2.037, 2.1350000000000002, 2.241, 2.345, 2.451, 2.553, 2.661, 2.771, 2.887, 3.008, 3.108, 3.223, 3.3280000000000003, 3.43, 3.545, 3.653, 3.781, 3.884, 3.989, 4.095, 4.197, 4.428, 4.5360000000000005, 4.632, 4.75, 4.856, 4.98, 5.087, 5.194, 5.3, 5.399, 5.607, 6.148, 6.29, 6.3950000000000005, 6.6160000000000005, 6.728, 6.8420000000000005, 6.949, 7.062, 7.179, 7.283, 7.392, 7.496, 7.606, 7.715, 7.823, 7.933, 8.026, 8.131, 8.247, 8.354000000000001, 8.694, 8.8, 8.899000000000001, 9.007, 9.119, 9.233, 9.343, 9.437, 9.55, 9.656, 9.766]"
24,PRINT,BERRY,BIRD,BLUE,False,"FRUIT,TREE,RED,ME,HELP,ALWAYS,ORDINARY,MONEY,MUSIC,DOG","[0.109, 0.215, 0.311, 0.419, 0.524, 0.64, 0.774, 0.89, 1.0150000000000001, 1.1320000000000001, 1.2550000000000001, 1.3820000000000001, 1.508, 1.624, 1.72, 1.824, 1.933, 2.036, 2.156, 2.273, 2.373, 2.483, 2.586, 2.707, 2.82, 2.931, 3.049, 3.158, 3.267, 3.3770000000000002, 3.491, 3.607, 3.74, 3.846, 3.954, 4.047, 4.157, 4.255, 4.3500000000000005, 4.496, 4.652, 4.796, 4.938, 5.075, 5.207, 5.3420000000000005, 5.4750000000000005, 5.62, 5.759, 5.902, 6.046, 6.21, 6.321, 6.524, 6.657, 6.788, 6.917, 7.032, 7.1530000000000005, 7.29, 7.424, 7.563, 7.675, 7.798, 7.892, 8.096, 9.091, 9.205, 9.532, 9.644, 9.75, 9.953]"
2,WIDOW,BITE,MONKEY,SPIDER,False,"ALONE,OLD,MAN,LADY,FRIENDLY,BACK,ANGRY,TOGETHER,LOVE","[0.108, 0.211, 0.333, 0.451, 0.579, 0.6910000000000001, 0.793, 0.909, 1.0050000000000001, 1.121, 1.26, 1.3760000000000001, 1.5, 1.6300000000000001, 1.747, 1.871, 1.994, 2.115, 2.231, 2.333, 2.424, 2.531, 2.652, 2.77, 2.883, 2.998, 3.11, 3.214, 3.318, 3.428, 3.536, 3.6430000000000002, 3.749, 3.977, 4.0920000000000005, 4.212, 4.325, 4.437, 4.55, 4.656, 4.76, 4.891, 5.005, 5.105, 5.21, 5.323, 5.428, 5.688, 5.8180000000000005, 6.0360000000000005, 6.154, 6.283, 6.402, 6.508, 6.6240000000000006, 6.735, 6.846, 6.955, 7.056, 7.166, 7.276, 7.385, 7.486, 7.706, 7.83, 7.925, 8.036, 8.14, 8.237, 8.338000000000001, 8.433, 8.779, 8.89, 9.004, 9.116, 9.225, 9.343, 9.459, 9.57, 9.671, 9.783, 9.885, 9.995000000000001]"
24,PRINT,BERRY,BIRD,BLUE,False,"WORDS,OUT,TREE,FRUIT,HOUSE,STORE,LOVE,OPEN,HUGE,BUILDING,RED,GOLD","[0.107, 0.224, 0.337, 0.451, 0.5720000000000001, 0.6980000000000001, 0.8180000000000001, 0.937, 1.077, 1.168, 1.288, 1.413, 1.534, 1.635, 1.743, 1.847, 1.967, 2.079, 2.18, 2.294, 2.399, 2.5, 2.602, 2.714, 2.83, 2.945, 3.0620000000000003, 3.182, 3.286, 3.391, 3.494, 3.597, 3.735, 3.844, 3.956, 4.059, 4.17, 4.273, 4.373, 4.477, 4.59, 4.697, 4.8020000000000005, 4.909, 5.017, 5.128, 5.3340000000000005, 5.444, 5.55, 5.676, 5.797, 6.0120000000000005, 6.122, 6.222, 6.3260000000000005, 6.4110000000000005, 6.522, 6.622, 6.734, 6.836, 7.0680000000000005, 7.1850000000000005, 7.425, 7.537, 7.638, 7.746, 7.856, 8.301, 8.402000000000001, 8.509, 8.631, 8.862, 8.973, 9.08, 9.281, 9.383000000000001, 9.484, 9.711, 9.825000000000001, 9.935]"
25,DUE,LIFE,TENSE,PAST,False,"LOVE,PHASE,GAME,AIR,LOW,BREATH,LIVING,FOREVER,FACTS,HOURS,STRUGGLE,REAL,REALITY,GREEK,IMPOSSIBLE,EVERYTHING,PEOPLE","[0.107, 0.291, 0.47100000000000003, 0.635, 0.801, 0.934, 1.039, 1.133, 1.314, 1.448, 1.6, 1.756, 1.8900000000000001, 2.029, 2.17, 2.2720000000000002, 2.373, 2.497, 2.623, 2.7600000000000002, 2.914, 3.041, 3.203, 3.309, 3.4130000000000003, 3.5180000000000002, 3.613, 3.749, 3.8930000000000002, 4.029, 4.165, 4.297, 4.429, 4.558, 4.683, 4.805, 4.939, 5.056, 5.162, 5.271, 5.44, 5.573, 5.724, 5.878, 6.013, 6.132000000000001, 6.266, 6.397, 6.533, 6.635, 6.739, 8.053, 8.152000000000001, 8.531, 9.163, 9.265, 9.611, 9.986]"
21,SAFETY,CUSHION,POINT,PIN,True,"GOOD,TEST,COMFORT,SECURITY,SOFT,PADDING,PIN","[0.108, 0.216, 0.314, 0.458, 0.622, 0.746, 0.89, 0.986, 1.094, 1.185, 1.312, 1.438, 1.574, 1.718, 1.849, 1.981, 2.118, 2.236, 2.334, 2.438, 2.562, 2.678, 2.7840000000000003, 2.898, 3.012, 3.118, 3.23, 3.351, 3.583, 3.716, 3.818, 3.931, 4.048, 4.152, 4.25, 4.359, 4.472, 4.613, 4.874, 4.998, 5.126, 5.263, 5.391, 5.525, 5.904, 6.035, 6.1450000000000005, 6.3500000000000005, 6.4910000000000005, 6.72, 6.852, 6.952, 7.066, 7.172, 7.295, 7.55, 7.813, 7.939, 8.042, 8.151, 8.26, 8.368, 8.476, 8.58, 8.673, 9.605, 9.703]"
7,BUMP,EGG,STEP,GOOSE,False,"HIGH,FORWARD,UP,DOWN,BAD,SMOOTH,HEAD,CAR","[0.107, 0.215, 0.343, 0.47500000000000003, 0.619, 0.757, 0.897, 1.0070000000000001, 1.102, 1.243, 1.3780000000000001, 1.502, 1.627, 1.736, 1.831, 1.936, 2.033, 2.136, 2.305, 2.427, 2.556, 2.684, 2.817, 2.938, 3.049, 3.172, 3.305, 3.4210000000000003, 3.547, 3.653, 3.765, 3.873, 3.974, 4.687, 4.796, 4.913, 5.005, 5.11, 5.221, 5.322, 5.458, 5.569, 5.807, 6.047, 6.15, 6.363, 6.479, 6.591, 6.822, 6.934, 7.046, 7.152, 7.268, 7.377, 7.479, 7.84, 7.9510000000000005, 8.297, 8.413, 8.522, 8.627, 8.745000000000001, 8.847, 8.974, 9.75]"
18,WAGON,BREAK,RADIO,STATION,True,"MONEY,STATION","[0.11, 0.23, 0.332, 0.462, 0.6, 0.71, 0.8250000000000001, 0.9390000000000001, 1.038, 1.1440000000000001, 1.276, 1.431, 1.604, 1.749, 1.8880000000000001, 2.027, 2.1430000000000002, 2.254, 2.359, 2.451, 2.58, 2.709, 2.843, 2.969, 3.119, 3.249, 3.38, 3.504, 3.636, 3.759, 3.876, 4.003, 4.124, 4.223, 4.343, 4.441, 4.692, 4.811, 5.0520000000000005, 5.1690000000000005, 5.5120000000000005, 5.627, 5.744, 5.856, 5.996, 6.102, 6.214, 6.306, 6.4110000000000005, 6.524, 6.626, 6.736, 6.838, 6.965, 7.07, 7.178, 7.293, 7.399, 7.51, 7.729, 7.954, 8.079, 8.192, 8.303, 8.412, 8.545, 8.646, 8.748, 9.222, 9.443, 9.544, 9.752]"
18,WAGON,BREAK,RADIO,STATION,True,"BAD,WIRE,DEVICE,SYSTEM,GLASS,APART,TRAIL,CAR,BAND,STATION","[0.107, 0.211, 0.35000000000000003, 0.488, 0.621, 0.757, 0.883, 0.983, 1.08, 1.185, 1.318, 1.456, 1.586, 1.723, 1.857, 1.998, 2.137, 2.2560000000000002, 2.363, 2.452, 2.605, 2.744, 2.886, 3.027, 3.148, 3.2880000000000003, 3.418, 3.544, 3.645, 3.747, 3.851, 3.968, 4.077, 4.184, 4.307, 4.4110000000000005, 4.51, 4.6530000000000005, 4.764, 4.87, 4.977, 5.112, 5.244, 5.365, 5.727, 5.841, 5.936, 6.0840000000000005, 6.223, 6.49, 6.617, 6.769, 6.904, 7.0520000000000005, 7.156000000000001, 7.26, 7.511, 7.777, 8.4, 8.508000000000001, 8.603, 8.713000000000001, 8.81, 8.936, 9.185, 9.314, 9.545, 9.781]"
20,HOUND,PRESSURE,SHOT,BLOOD,False,"WATER,LEAD,POINT,GROUND,SPACE,HIT","[0.10400000000000001, 0.222, 0.35100000000000003, 0.508, 0.64, 0.773, 0.904, 0.998, 1.114, 1.226, 1.34, 1.474, 1.589, 1.716, 1.816, 1.938, 2.053, 2.1710000000000003, 2.2800000000000002, 2.396, 2.5180000000000002, 2.633, 2.737, 2.856, 2.974, 3.071, 3.169, 3.2800000000000002, 3.638, 3.745, 3.867, 3.988, 4.099, 4.207, 4.3180000000000005, 4.658, 4.875, 4.996, 5.103, 5.208, 5.437, 5.543, 5.652, 5.753, 5.868, 5.9750000000000005, 6.181, 6.292, 6.407, 6.513, 6.621, 6.861, 6.974, 7.343, 7.457, 7.569, 7.6690000000000005, 7.773000000000001, 7.881, 8.018, 8.149000000000001, 8.268, 8.376, 8.48, 8.594, 8.711, 8.811, 8.93, 9.63, 9.741, 9.833]"
5,LAND,HAND,HOUSE,FARM,False,"FOOD,ARM,BODY,RAIL,OWNER,CLUB,HELPFUL,PALM,BALL,FIELD,GREEN,MARK,SEA,FOOT,WASH,HANDLE,STRONG,FIRM,NICE,NEIGHBORHOOD,FAT,TRUNK","[0.108, 0.22, 0.34700000000000003, 0.47000000000000003, 0.601, 0.729, 0.871, 0.971, 1.079, 1.163, 1.2730000000000001, 1.4020000000000001, 1.5270000000000001, 1.649, 1.766, 1.909, 2.036, 2.158, 2.2680000000000002, 2.374, 2.486, 2.587, 2.695, 2.8120000000000003, 2.936, 3.049, 3.17, 3.2920000000000003, 3.42, 3.5460000000000003, 3.662, 3.9010000000000002, 4.005, 4.242, 4.357, 4.465, 4.573, 4.672, 4.9030000000000005, 5.029, 5.132, 5.24, 5.347, 5.466, 5.58, 5.69, 5.8020000000000005, 5.913, 6.026, 6.128, 6.238, 6.328, 7.089, 7.186, 7.306, 7.42, 7.6370000000000005, 7.878, 7.993, 8.102, 8.216, 8.585, 9.282, 9.388, 9.498, 9.608]"
24,PRINT,BERRY,BIRD,BLUE,True,"YELLOW,BLUE","[0.107, 0.28300000000000003, 0.428, 0.562, 0.712, 0.84, 0.9590000000000001, 1.068, 1.176, 1.284, 1.426, 1.56, 1.701, 1.835, 1.967, 2.098, 2.244, 2.366, 2.494, 2.598, 2.706, 2.816, 2.942, 3.197, 3.326, 3.4410000000000003, 3.557, 3.6670000000000003, 3.7960000000000003, 3.903, 4.003, 4.11, 4.258, 4.374, 4.63, 4.744, 4.854, 4.9590000000000005, 5.086, 5.199, 5.556, 5.8180000000000005, 6.0280000000000005, 6.141, 6.239, 6.354, 6.641, 7.1530000000000005, 7.258, 7.354, 7.464, 7.563, 8.628, 9.358, 9.464, 9.568, 9.799]"
10,COIN,QUICK,SPOON,SILVER,True,"NICKEL,RUN,SILVER","[0.106, 0.20700000000000002, 0.294, 0.556, 0.6880000000000001, 0.841, 0.9550000000000001, 1.058, 1.143, 1.286, 1.412, 1.563, 1.692, 1.84, 1.98, 2.118, 2.205, 2.313, 2.424, 2.545, 2.677, 2.81, 2.9290000000000003, 3.053, 3.168, 3.285, 3.426, 3.553, 3.669, 3.931, 4.0520000000000005, 4.165, 4.273, 4.383, 4.483, 4.622, 5.311, 5.4430000000000005, 5.562, 5.7, 5.809, 5.944, 6.055, 6.481, 6.588, 6.684, 6.814, 6.931, 7.157, 7.267, 7.363, 7.466, 7.574, 7.683, 7.793, 7.896, 8.006, 8.126, 8.241, 8.348, 8.473, 8.572000000000001, 8.673, 8.78, 8.895, 9.006, 9.107, 9.225, 9.337, 9.446, 9.549, 9.652000000000001]"
13,PIKE,COAT,SIGNAL,TURN,True,TURN,"[0.107, 0.214, 0.31, 0.439, 0.5670000000000001, 0.687, 0.8130000000000001, 0.936, 1.033, 1.133, 1.23, 1.355, 1.477, 1.582, 1.706, 1.815, 1.924, 2.045, 2.168, 2.269, 2.384, 2.491, 2.6, 2.702, 2.809, 2.923, 3.031, 3.169, 3.2760000000000002, 3.387, 3.512, 3.62, 3.746, 3.85, 3.95, 4.057, 4.16, 4.261, 4.368, 4.471, 4.596, 4.71, 4.817, 4.923, 5.0360000000000005, 5.154, 5.261, 5.473, 5.614, 5.735, 5.855, 5.966, 6.077, 6.197, 6.3100000000000005, 6.428, 6.531, 6.768, 6.973, 7.071, 7.178, 7.51, 7.617, 7.722, 7.837, 7.932, 8.385, 8.494, 8.606, 8.707, 8.814, 8.932, 9.049, 9.155, 9.282, 9.377, 9.479000000000001, 9.686, 9.792, 9.9]"
24,PRINT,BERRY,BIRD,BLUE,True,"STORE,BOOK,TREE,FRUIT,BLUE","[0.106, 0.23700000000000002, 0.34, 0.461, 0.584, 0.7010000000000001, 0.801, 0.913, 1.0130000000000001, 1.109, 1.219, 1.323, 1.433, 1.544, 1.67, 1.774, 1.879, 2.0140000000000002, 2.121, 2.243, 2.373, 2.478, 2.583, 2.691, 2.803, 2.918, 3.044, 3.1550000000000002, 3.258, 3.376, 3.475, 3.5820000000000003, 3.676, 3.795, 3.902, 4.024, 4.1290000000000004, 4.238, 4.351, 4.468, 4.5760000000000005, 4.672, 4.772, 4.88, 5.083, 5.19, 5.284, 5.415, 5.555, 5.6930000000000005, 5.839, 5.982, 6.123, 6.247, 6.518, 6.619, 6.723, 6.946, 7.282, 7.502, 7.6160000000000005, 7.7330000000000005, 7.846, 7.945, 8.054, 8.156, 8.277000000000001, 8.39, 8.505, 8.635, 8.737, 8.950000000000001, 9.057, 9.164, 9.269, 9.38, 9.483, 9.68, 9.783]"
15,WATER,TOBACCO,STOVE,PIPE,True,"BURNT,WOOD,WARM,POT,PLANT,PIPE","[0.105, 0.229, 0.358, 0.47200000000000003, 0.613, 0.741, 0.876, 0.989, 1.093, 1.202, 1.306, 1.432, 1.56, 1.668, 1.792, 1.9100000000000001, 2.025, 2.15, 2.259, 2.363, 2.466, 2.588, 2.696, 2.7960000000000003, 2.92, 3.023, 3.1390000000000002, 3.24, 3.364, 3.486, 3.595, 3.709, 3.8240000000000003, 3.916, 4.041, 4.149, 4.257, 4.368, 4.472, 4.586, 4.696, 4.8020000000000005, 4.913, 5.017, 5.138, 5.25, 5.365, 5.715, 5.936, 6.045, 6.166, 6.401, 6.51, 6.737, 6.841, 6.962, 7.057, 7.165, 7.283, 7.393, 7.501, 7.6240000000000006, 7.735, 7.854, 7.969, 8.078, 8.185, 8.295, 8.412, 8.516, 8.743, 8.859, 8.961, 9.078, 9.192, 9.316, 9.421, 9.534, 9.629, 9.734, 9.833, 9.945]"
10,COIN,QUICK,SPOON,SILVER,False,"SOON,SHARP,STEEL","[0.107, 0.232, 0.364, 0.489, 0.627, 0.785, 0.922, 1.0130000000000001, 1.123, 1.206, 1.339, 1.489, 1.631, 1.772, 1.905, 2.035, 2.16, 2.2880000000000003, 2.412, 2.539, 2.668, 2.798, 2.915, 3.004, 3.105, 3.198, 3.3120000000000003, 3.456, 3.568, 4.0600000000000005, 4.181, 4.289, 4.388, 4.483, 4.58, 4.686, 4.807, 5.268, 5.985, 6.105, 6.213, 6.329, 6.428, 7.133, 7.238, 7.349, 7.702, 8.177, 8.281, 8.625, 8.739, 8.963000000000001, 9.073, 9.526, 9.892, 9.994]"
